Individuals,Evolved Fitness,Mean Fitness,Sd fitness
"[ 8.82878935e-02  4.34837303e-01 -2.71582360e-01 -3.89545444e-02
  6.93576254e-01 -7.28448592e-01  1.21677584e+00 -6.34493848e-01
 -1.09339822e+00  1.23193750e+00  3.53126912e-01 -8.28101545e-02
  2.83567323e-01  2.85098465e-01 -5.35851779e-01  5.25945364e-02
 -6.04958037e-01  6.43393096e-01  6.77767654e-02  7.35924476e-01
 -4.53285854e+00 -1.18462669e-01 -1.52230719e-01 -5.01193439e+00
  4.23545655e-01 -3.08852312e-01 -4.97175318e-04  5.24554674e-02
  4.18896016e+00  4.25229980e+00  2.89343292e+00  9.36032821e-01
  6.04200622e-01 -3.16156306e-01  7.53652237e-01  7.19673549e-01
 -3.22572214e-01 -2.96286854e-01 -6.20281993e-01 -7.17639191e-02
  4.97783831e-01  3.02771464e-01  2.88938736e+00  1.17726100e+00
  5.24558766e-01  1.50444701e-01  1.11991441e+00 -3.97999850e-01
  2.27971685e+00 -2.88091614e+00 -2.59833894e-03 -5.73213922e-01
  2.79887714e+00  1.79361847e+00 -2.71013267e-01  6.71237144e-01
 -4.32191785e-01 -2.42227596e+00 -8.83421200e-01 -7.92140130e-01
 -4.19905225e+00 -5.34474869e-01 -4.87587448e-01  6.14416654e-02
  4.59130396e+00 -1.11641036e+00 -3.86635624e-01  3.09465212e+00
 -1.39001549e-01 -1.70215958e-01  1.76374569e+00  3.82233913e-01
  2.45343045e+00 -3.17136492e-01 -2.29793584e-01 -1.58846247e+00
  3.10191131e-01  2.86863480e+00 -1.03838614e-01 -6.81547834e-02
  9.53643435e-01  3.57820070e+00 -2.51449307e-01  2.87286367e-01
  3.79794828e-01 -3.58282040e-01  2.35453652e-01 -6.34212249e-01
  2.59921080e-02 -3.98245513e-01  2.45201867e-01  9.34119073e-01
 -3.17984268e+00  1.06749898e+00 -1.85717304e-01  5.75526687e-01
 -1.38631345e-01 -1.35141354e+00  2.03371402e-01  4.50147011e-01
 -8.56064610e-01 -1.08158497e+00  7.67801468e-01 -2.53789516e-01
 -1.10301440e+00  5.05700805e-01 -6.25121921e-01 -4.24711563e-01
  8.82577603e-02 -2.55154688e-01 -5.98653836e-01 -1.01896275e+00
 -5.20206575e-01 -5.80845704e-01 -5.55240535e-03  1.49917216e+00
  4.35746307e-01  2.21108302e+00 -1.39033676e+00  7.77546321e-02
  4.94830736e-01  8.23167810e-01  3.60114354e-01  9.15733825e-01
 -2.78610388e-01  2.21907235e+00 -2.28325916e-01 -5.33977590e-01
  3.11670069e-01 -3.03831271e-01  1.58362609e+00 -1.54244435e-01
 -5.19773674e-02 -1.85449065e-01 -1.69676455e-01  4.01452332e+00
  1.91999349e+00 -8.99723502e-02  2.56808634e-01  1.01460874e-01
 -2.12669505e-01 -2.25757250e-02  6.25193474e-01  1.06429784e-01
 -6.04172543e-01 -1.98426179e+00  3.33968916e-01  6.38387564e-01
  3.88650812e-01 -4.95007419e+00 -2.30371903e-01  8.36385215e-01
  9.79668781e-02 -4.04755786e-01  3.10138431e-01 -1.02187711e+00
  6.73289975e-02 -7.67304194e-01  7.36422208e-01 -2.43996782e-01
  4.24255114e-01 -2.79436013e-02 -1.80606208e-01  2.44502432e+00
  6.33740690e-02 -3.52523126e+00  3.95572057e-02 -1.64752331e-01
  2.35493113e-01  4.38631731e+00  4.80250529e-01  7.06461736e-02
  4.28878210e-02  5.48851081e+00 -2.00187386e-01  5.68429119e-01
 -8.95339071e-02 -6.34022713e-01 -3.55088359e-01 -1.04540057e+00
 -3.93331322e-01  1.03231922e-01  2.05126528e-01 -6.01964707e+00
 -7.00245554e-01 -7.77356770e-01 -4.05714931e-01  9.70407787e-03
  7.59160525e-01  1.78660206e+00 -5.62653864e-01  6.07789731e-01
  2.45988993e-02 -4.40626356e-01 -3.92342288e-01 -1.14459142e+00
 -6.64945973e-01  3.31432516e-01  3.45314899e-01  5.18114535e+00
 -7.23451311e-01 -8.76850067e-01 -6.60874772e-02  6.34422616e-01
 -7.84025962e-04  1.44236343e-01 -4.21744213e-01 -5.01284863e-01
  4.96106752e-02 -4.60191483e-01 -1.21337415e+00  3.97532056e-01
 -9.60425932e-01  7.60628889e-01  1.34832446e-03 -3.60351383e-01
 -3.98699826e-01  4.40291056e-01  5.16793164e-01 -4.16524123e-01
  4.73299207e+00  1.69215698e+00 -4.19112136e-02  1.17642984e-01
 -1.17551862e+00 -5.01713294e+00  2.57813197e-01 -3.19660400e-01
  2.49986255e-01 -5.10751157e-01  1.20100063e-01  1.65406167e-01
  3.35867494e-01 -4.96111591e-01 -1.16937713e-01  1.51374449e-02
 -4.80772788e-01  1.08918902e+00 -1.56412523e+00 -5.72667671e+00
 -1.40316898e-01  6.01184798e-01 -6.88667430e-01 -1.32751782e-02
  6.87253650e-01 -3.75248395e+00  3.72596487e-01 -1.69230905e+00
  6.23121105e+00 -1.01363944e-01 -2.55576940e-01  6.78427596e-01
 -1.30912369e-01  5.02671496e-01  5.87008846e-01 -1.70041215e-01
 -1.21006051e+00  2.11374759e-01 -5.40160612e-01  2.46840975e-02
 -5.57256482e-01  4.46258529e-01 -8.00970304e-01 -1.91737588e-01
 -2.06415580e-01]","[33.874306005438164, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 82.59336850536359, 84.3628342248421, 84.3628342248421, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.73867847083045, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.74314181798105, 90.85911397072455, 90.85911397072455, 90.85911397072455, 90.85911397072455, 90.85911397072455, 90.85911397072455, 90.85911397072455, 90.85911397072455, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494, 91.24274418076494]","[48.64785649927423, 41.871735915765, 40.14029549125289, 40.18292586511709, 40.6575301713307, 42.0922912731, 40.24835171484369, 44.001926370427356, 53.89795607364175, 47.617512604987844, 50.47537253113242, 50.82336475651715, 49.14838368116632, 52.11595867003596, 55.72875043782892, 59.3629489458557, 67.02170814415264, 58.954624426456554, 59.61099429928636, 62.03190321837081, 60.44136199636227, 64.23422192944253, 65.50915874120008, 66.94771999115365, 74.03098195976712, 68.41960695182641, 67.68924798764822, 72.16921830509982, 69.58381887767042, 72.58332714987547, 75.55123429567861, 71.32956488158021, 79.48745269079758, 73.37703373365115, 75.39985785041448, 72.69005799589986, 72.50032203898391, 76.85365256851803, 75.64606551304338, 71.48559668633905, 79.19693595259356, 77.38449837832411, 78.24608032032198, 76.21145328936613, 77.86324793512337, 77.02904970598514, 73.4161667551542, 77.33965699569039, 82.87005451673126, 77.87244377080836, 75.6148371372246, 75.96852685043822, 76.16679270442818, 80.9292652964458, 79.4863429164273, 77.9396330343538, 82.30898418646431, 78.41187535746772, 77.42412226195397, 75.33436356208584, 80.56917332172449, 80.14864344667423, 78.22186901287749, 78.94457730594239, 83.23951908960262, 79.14111134539345, 79.11964495351928, 79.92595646064383, 78.11885422546635, 78.87342472281556, 78.21253840125904, 80.03213079649515, 83.35989153020513, 80.4532508161117, 79.1883563786338, 78.90293406972336, 78.13124452810585, 79.28804164717135, 80.0762936833964, 80.00587053267991, 83.47069447441419, 80.5954583529137, 79.43289331271517, 78.72952814072977, 80.92821416471517, 81.36521696153177, 81.21621356090726, 81.01020172283518, 84.06470428874451, 83.17763049130652, 81.66584571762043, 81.26584590105492, 80.65068611703572, 79.76772979961807, 79.37775305997428, 79.9617624491683, 83.90296842817762, 83.69067745823648, 83.09999332985534, 83.69994370122691, 81.02800681613252]","[32.85121290284934, 35.27242854775742, 34.28559852144155, 34.57375386316409, 33.75850387116166, 33.189199837352724, 33.62261852099206, 31.9905104265567, 29.37613213879232, 32.995435161943405, 31.424798157899332, 30.286534782485653, 31.635243453118957, 30.17874200520221, 28.044803767164503, 26.117409733153973, 25.60329053735083, 32.009721021107985, 30.686559090011013, 27.972565333163246, 28.86914666563005, 26.04483912311537, 25.377296852767387, 24.581816448457754, 20.563289538442714, 26.84560169556507, 28.15873247999387, 21.603951663502922, 25.72649524446737, 21.856309420365058, 18.326925323971686, 25.457500644237726, 15.343567959075088, 24.734734089778318, 21.173744121127207, 24.32098698750471, 24.63824057267179, 19.273922103243102, 21.578971677435504, 26.589005488260074, 17.823533870099222, 20.31947024052281, 18.052139538606617, 21.15930687813837, 18.25866428005792, 20.107675743214415, 25.035306249996125, 18.679253911849095, 10.465427475112984, 20.845669053444944, 24.03021827817713, 22.993959654010293, 21.712457019241224, 12.964037417989042, 16.598418168574355, 18.918468718819764, 11.935011452444286, 21.62810958614053, 21.650480538733298, 24.788077910987592, 15.116387699814975, 15.801077179261876, 19.012062758835675, 17.39089875681734, 10.964316138789114, 18.611936871046467, 17.986232385471645, 14.842877986817085, 18.713513009525215, 17.166390305279766, 17.982751909517646, 14.77046585966575, 10.070115757450825, 16.279713204921716, 17.56025299437875, 17.576454163825723, 18.084528333323835, 16.4604558044029, 15.864599974379415, 14.478075831273053, 10.75037244083396, 17.36370661541921, 18.463565810634076, 18.786590433991734, 14.829561756031707, 12.654680347464154, 14.27050391827034, 15.076527745446292, 8.467348176797168, 10.311203023351801, 14.18615806801866, 14.66548502235986, 16.260042588006957, 18.124580861214845, 18.703696547437758, 17.649285117092795, 10.265341610678849, 10.981875447903537, 12.296259942754613, 11.183290306962103, 15.820460148257382]"
"[ 2.92259749e-01  3.18233238e-01  9.59129586e+00 -2.35609200e-01
 -7.30783836e-02  3.44462399e-01  2.00199972e-01 -1.02563529e+00
  9.81311494e-02 -2.23500698e+00 -2.98140237e-01  4.48299882e-01
  3.20534817e-01 -4.01919920e-01 -4.78553954e-01  8.21521986e-02
 -2.85139175e-01 -6.15762388e+00 -2.37802918e-01  7.93577706e-01
 -4.95794337e-01 -2.26509185e-01 -4.76186339e+00  4.09705566e-01
  6.23407049e-01 -4.32364553e+00 -3.33229874e-01 -4.74178956e+00
 -7.39126326e-01  1.49109401e-01  2.38219736e-01  7.34381274e-02
  5.69449988e-01 -5.40110492e-01 -5.21530024e-01  3.78133180e+00
  2.24131297e-01  1.33370096e-01  3.05666589e-01  5.92829185e+00
 -6.71132939e-01  9.33429441e-01 -3.27134655e+00  3.97857636e-01
  5.98700033e-02  1.21366839e+00  1.16766018e-02 -8.42732532e-01
  5.28092243e+00 -7.26519667e-01  1.59268534e+00 -3.97409944e-01
 -3.03360187e-01 -9.46490580e-02  7.15593761e-02 -4.42042331e-01
  8.93536596e-01 -1.85686273e-01 -6.54523666e-01  2.96941982e-01
  4.14345168e-01  3.40370569e+00 -4.93150147e-01 -2.90800799e-01
 -8.46771781e-01  4.81308433e-01  2.19172876e+00  3.36169885e-01
  2.57117479e-01 -8.79821280e+00  6.45616093e-01 -1.06839696e-01
 -4.20587629e+00 -3.56356182e+00  4.26903199e-01  5.11861927e-01
  7.94709070e-01 -5.75666237e-01  5.51747210e-01 -2.04493345e-01
  6.18529033e-01  9.23667668e-02 -1.79534019e-01  6.21781398e-01
 -4.81962398e-01  5.42406960e-01 -5.42960894e-02 -1.91564267e-01
 -6.55967567e-01  1.79047023e-01  5.79064403e-01 -5.57517448e-01
 -5.70650298e-01 -4.99473502e-01 -1.06146964e-01 -5.90507448e-01
 -3.48769728e+00 -2.54095569e-01 -1.54677471e+00  2.16822728e-01
  3.03622435e-01  5.19345380e-01  1.09030992e-01 -2.80262591e+00
 -1.38224752e-01  4.51810011e-01 -2.32340345e-01 -6.17670709e+00
 -8.09104790e-01  4.13878413e-01 -2.42211794e-01 -4.18538542e-01
  4.23563123e+00 -6.99930810e-02 -7.69375672e-01  5.54209251e-01
 -4.00878028e-02 -3.51879802e+00 -1.77943227e-01  4.37985671e-01
  1.95881713e-01  1.25219327e+00  6.90467599e+00 -8.88242114e-01
 -3.13876674e-01 -1.00569380e+00  1.06286182e+01 -4.05784277e+00
 -3.97711837e-01 -2.60011314e-01  2.49010300e+00 -1.01510430e-02
 -8.61182594e-01  2.45014150e+00  6.78140426e-01  1.41799961e-01
  1.65184031e+00  4.46544622e+00  2.53602362e-01  4.30146500e-01
 -1.04991087e-01  1.08337707e+00 -5.50821909e-02  6.91754569e-01
  3.38606301e-01  8.44885881e-01 -3.39359176e-01  2.26041261e-01
  6.15375045e-01 -5.92356046e-01  1.69566661e-01 -1.99901041e-01
 -3.85863298e+00 -2.20406273e-01  2.93857962e-01  4.02022780e-01
 -6.32504922e-01  2.85133509e-01 -5.51446193e+00  4.36479655e-01
 -1.39722433e-01 -5.02810570e-01 -7.18083919e-01 -8.78566556e-02
  1.05107842e-01 -2.24261856e+00 -6.39309503e-02 -4.39323483e-01
 -3.45123169e+00 -2.64939588e-01 -1.13371589e+00 -7.60787583e-02
  3.78293873e-01 -2.29249188e+00  9.09825035e-01 -3.86691040e+00
 -2.12279524e-01  7.42521148e-01 -3.51454598e-01  5.30164281e+00
 -7.45631338e-02  6.08296645e-01  8.03021621e-01 -1.04578883e+00
 -1.27791399e-01 -6.57085024e-01 -5.46657252e-01 -7.02265752e-02
 -6.91537197e+00  2.82517766e+00 -4.34135690e-01  1.32737986e-01
 -1.24076290e+00 -9.59939925e-01  2.11918472e-01 -4.89080106e-01
 -2.90239992e+00  6.69906873e-02  6.83311043e-01  1.61104656e-01
  9.38602860e-01 -1.56654163e+00 -5.86226575e-01  3.76129253e-01
  3.77082326e+00  3.37817319e-01  1.54780160e-01  6.89725439e-01
 -1.98732417e-01 -2.06168915e-01 -1.99994920e-01 -3.28891482e+00
  3.37821165e-01 -3.44796217e-01 -2.01814349e+00  3.40843994e-01
  4.18441003e-01  8.96671074e-02  3.72505325e-01 -1.42088138e-01
 -4.06265570e-01 -1.40020015e-01  4.23791234e+00  4.51040761e-01
  1.36190848e-01 -3.13302580e-01  2.69095026e+00 -2.01285498e-01
 -4.15773061e-01 -1.35164411e-02 -8.75846645e+00 -1.69813842e-01
 -2.05850695e-01  2.84565354e-01  5.26526923e+00 -4.18969178e-01
 -3.29855892e-01 -3.64871138e-01 -1.99937754e-02 -1.22815722e+00
 -4.63297327e-01  8.77583973e-01 -9.32619068e-01  3.62079772e-01
 -7.42899622e-01  4.46629131e-01  1.54585458e-01  1.16510287e+00
  1.13818412e-01  2.56988573e-01 -1.11949417e-01 -6.22183547e+00
 -2.54500579e-03  2.57658057e+00  5.49652414e-01  9.62912029e-02
 -6.09070539e-01  3.52298555e+00 -2.87803816e-02  3.97335274e+00
  5.92971872e-01  3.42761852e+00 -5.97690982e-01 -1.50291233e-01
 -6.57838935e-01]","[69.25891581121743, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.22635769159228, 86.33002074357937, 86.33002074357937, 86.33002074357937, 86.33002074357937, 86.33002074357937, 86.33002074357937, 86.33002074357937, 87.70735268581878, 88.75889424490884, 88.75889424490884, 88.75889424490884, 88.75889424490884, 88.75889424490884, 88.75889424490884, 88.75889424490884, 88.75889424490884, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 90.59717293039078, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945, 91.41703083583945]","[49.19346393692853, 41.376819586059916, 42.92795060822273, 41.652527122100935, 40.07335004024046, 39.508339766682845, 39.96362009432576, 42.48225633380729, 48.86460411500649, 47.53565684639191, 45.33945593516141, 47.63018366328096, 52.2554839711366, 53.12488662928681, 55.89724671608025, 58.44109909590646, 68.79730720748708, 65.76918144914589, 63.25413844634097, 60.13621214548357, 61.85311656646485, 63.13312686022069, 63.947874451059306, 65.3535429310997, 74.5838286655972, 68.125130232662, 68.1537460823152, 68.77634847382238, 68.7895856116259, 71.86910160307416, 71.16657979904488, 71.14806697427083, 77.62846127103863, 76.00650390993626, 77.34669578004682, 75.29278987066348, 76.70753542460189, 77.967450819917, 75.64729888324045, 76.10448422750085, 80.79468528354488, 76.64353387317217, 77.40395736957299, 78.29600906563556, 77.31834650128768, 78.24621332877685, 76.75623490587544, 75.46700583189956, 80.44530995836597, 79.10951818880396, 77.12567165310539, 77.97589507639383, 78.41771708246259, 74.87210025687477, 77.03120796606392, 79.5882786565203, 81.71514146956252, 80.56435581753641, 80.55446456518797, 79.21635398048355, 81.00774356028906, 80.29496140778443, 80.79028673835165, 81.9381909789233, 83.89229659504352, 81.96499133186023, 79.83447196990258, 80.80937327558333, 80.53873429074552, 78.27837662375492, 81.41994669744764, 80.41747344371893, 84.531695513876, 81.26847651575368, 78.35805680254265, 80.99188488715083, 80.39078277942545, 82.00147706452753, 81.64190557328992, 77.20401910069215, 82.92765740029608, 80.51513426070706, 80.62471547155928, 80.32227934209205, 77.81134417951249, 77.26393659139568, 79.03293926458925, 80.07668652590534, 85.65339688980345, 81.07364071618909, 82.26506649367903, 80.29826102945, 80.8891130787272, 84.09400670512105, 80.67030796850581, 78.82692089481951, 85.88322517631346, 84.63273012488916, 82.56788246985819, 83.11543210854435, 80.07630001186527]","[30.84944514207405, 34.21254793411355, 33.0641298157473, 33.16885221708606, 33.26508357966441, 33.4468749172612, 33.11906195479169, 32.21888641983967, 31.49779207865458, 32.24730086428339, 32.95985246694358, 31.63833926885544, 30.285271841508354, 30.406713140367536, 29.009026638227283, 28.252730892539308, 23.591865902099237, 26.721861225902757, 30.227470215296314, 31.65249736449692, 30.30976833819448, 28.513273943701925, 27.711943800156423, 27.021845270132193, 19.409297285585417, 26.810503624098, 26.51946084476535, 25.82137389088643, 26.11311686033626, 22.764026963077058, 22.8024946738624, 23.68743706633069, 17.67999251043811, 20.27527454619355, 17.4159784390027, 20.991573444146688, 19.21119783694853, 16.44142816530536, 20.44964768927131, 20.038665166482502, 13.340401675007346, 21.55748586273003, 19.188137054817584, 17.220839421127693, 19.199448406524546, 16.24136245228283, 18.614399644143607, 21.165369901331875, 14.37892888262034, 17.718932097148826, 20.677268813650677, 18.907079966793827, 19.170979679015012, 23.835686382556812, 20.867138978012118, 16.666840782070146, 15.499462198242872, 16.275007680373268, 15.080274608284888, 17.05606815018017, 14.54799333471865, 15.485046739763318, 14.579907443798216, 13.068768719101094, 10.623724779096877, 13.863085281830914, 18.53483425485835, 15.92135218548631, 17.285543524444634, 20.074181339998347, 15.289248810000572, 18.05045191136126, 8.829251287820059, 17.44158781995916, 21.00120664265763, 16.01832099308876, 18.078841195947152, 15.405137912631762, 16.380966443951365, 22.813144335193428, 15.637944742699881, 19.84077123617474, 19.454010394349105, 19.61924660887067, 23.397075745373115, 23.178623449171102, 21.328934517506436, 19.766894918232875, 8.229322032755677, 19.579209035290752, 16.41732153926411, 20.627050201566732, 18.806755051009933, 11.989225325005531, 19.606582316851163, 21.921376970108387, 9.919286119587035, 13.864128809065928, 18.916737086099992, 17.465461263652504, 24.399633865976885]"
"[ 3.13891896e-01  5.90729197e-01  2.39453714e-01  7.55861199e-01
  3.84806090e+00 -4.51149575e-01 -3.78623816e-01  9.79140202e-01
  2.91425632e-01  3.98565589e-01 -2.16313652e-01  5.65107819e-05
  4.26549883e+00  1.37131852e-01  5.27520684e-01 -9.34676173e-02
 -3.60343796e-01  1.22768304e-01 -6.23157084e+00  4.25522119e-02
  6.30960001e-01 -1.38947324e-01 -5.05552441e-01 -8.04595497e-01
  2.23746175e-01  6.60088810e-01 -1.45872910e-01 -7.45718613e+00
 -9.04677113e-01 -4.43624370e+00  3.78637417e-01 -3.38731755e-01
 -7.82852551e-02 -9.15945957e-02  2.31552416e+00 -5.60718486e-01
  9.64213504e-01 -2.35581976e-01  1.28213773e+00 -1.33060379e-01
 -1.14195394e+00 -5.42835208e-01 -2.30129184e+00 -2.61906317e-01
  3.23204381e+00 -1.55260092e-01 -5.02460300e-02  3.01234703e+00
  3.85228068e-01  7.52933320e-01  2.03126112e-01 -2.89125839e+00
 -1.87721506e-01 -2.22404734e+00 -4.60575317e-01 -3.66802457e-01
  2.40989847e-01  1.22087394e-01  1.95196557e+00 -4.28367354e-01
 -8.87654999e-01 -3.75242950e-02 -1.48035885e+00 -4.01436517e+00
 -7.11250400e-01  6.71381537e-01 -2.90884728e-01  1.53821515e-01
 -8.45567399e-03  2.83750441e+00  1.97495902e+00  3.86179405e-02
  1.38971509e-01  4.67217278e-01 -5.76095950e-01  5.59701549e-01
 -4.75101095e+00 -2.74165361e-01 -2.46272743e-01 -4.43592482e-01
  3.14079166e-01  3.32058396e-01  2.78320577e-01 -2.66514390e-01
 -7.38199165e-01 -2.17440660e-01 -3.36966391e-01 -8.20826272e+00
  4.25550733e-01  2.10209469e-01  7.44156477e-02 -2.64335128e-02
 -9.92409213e-02 -2.25617556e-01  3.05665952e+00 -1.07453178e-01
  3.34209406e-01 -1.66383825e-01  4.19731833e-01  9.67987514e-02
 -2.33909561e+00  7.29992563e-01  2.46404916e-01  2.72386864e-01
 -5.25344447e-01  1.06519180e+00  1.01735129e+00  4.96145234e-01
 -1.37180450e-01 -2.62229720e-01  4.72008199e-03 -3.19449629e+00
 -5.30035753e-01  5.59231214e-01 -4.40678614e-01  6.12273107e-01
  1.51549348e-02  7.87451558e-02 -6.96168992e-01  2.56592362e-01
  1.34774470e-01  4.54390416e-01  3.74844467e-01 -3.12524051e-02
 -1.47847439e-01 -2.71449562e-01  3.65557771e-01  2.40280570e+00
 -3.70761992e-01  1.73830332e-01  6.47600577e-01  7.87508369e+00
 -8.13326837e-01 -3.89828473e-01  2.80813185e-02  1.58514260e+00
 -4.32002279e-01  5.71346073e+00  9.34332107e-01 -1.51871665e-03
  4.86100895e-01  5.24425392e+00 -3.44385333e-02 -6.04352873e+00
  4.57259927e-01  9.64517240e-01 -2.75872167e+00 -2.11633711e+00
 -2.75988297e-01 -5.93122022e-02  3.73907732e-01 -8.22983530e-02
 -3.16780773e+00 -3.61605345e+00 -4.62420796e-01  3.64057204e+00
  1.11183674e-01 -2.49639155e-01 -2.79650111e-01 -2.68668866e+00
 -7.75263070e-01  1.76114372e-01  1.30648015e-01  7.28781152e-02
 -5.60897982e-02 -5.31365821e-01 -2.66370201e+00  1.67545545e-01
 -3.18072690e-01  3.82484102e-01  1.32776551e+00 -1.26217081e-01
  8.31638362e-02  6.87369565e-02  4.91992476e-01 -3.91596572e-01
  1.05118040e+00  6.87613396e-01 -6.47363949e-01 -3.79057531e-01
 -1.18103236e-02  2.20128812e-01  5.58194673e-01  6.35167668e-01
  1.29519819e-01 -3.24236831e-01  2.21074919e-01  5.30453621e-01
 -5.02091399e-01  1.02659981e+00 -2.05243163e-01 -5.19221032e-02
 -1.77013169e-02  3.36160009e+00  3.14920155e-01 -1.93980888e-01
 -5.31119552e-01 -6.78872805e-01  4.06308955e-01 -1.49465638e-01
  7.74340119e-01 -2.98652800e+00  4.84226421e-01  3.50531194e-01
 -1.33726009e+00  2.56164504e-01 -4.02220435e-01  2.25858772e-01
 -1.07685846e+00  3.96660700e+00  1.49743672e-01 -2.91197807e-01
  9.73016915e-01  2.65782911e-01 -5.01786484e-01  3.96757878e+00
  3.11516945e-02  2.38776646e+00 -9.17718007e-02  5.22649145e-01
  1.69459890e-01  6.38918607e-02  1.84304902e+00 -1.01380360e+00
  1.04306145e-01 -9.55039824e-01  2.32872129e-01 -5.81089816e-01
 -3.61570619e-01  8.28293466e-02 -9.19415418e-01 -8.31375163e-01
  2.33911988e-01 -1.60574144e+00 -2.03369532e+00  4.57111508e-01
 -4.15274020e-01  4.16647929e-01 -5.44043041e-03  6.54032070e-01
 -6.20710563e-01 -3.80299814e-01  1.61036672e-01 -2.09955275e+00
 -3.26338229e+00 -5.33536528e-01  8.65009623e+00  8.28206021e-01
  6.55888064e-01  3.33743066e-01 -2.87506629e-01  6.05603793e-02
  2.80439425e-01 -8.90787728e-01 -2.98932012e-01 -2.06421251e+00
 -2.73615468e-01  7.86266349e+00 -3.60114252e-01  4.35027931e-01
 -4.21595164e-01  8.49557659e-01  5.36340722e-01  2.39707628e-01
